Patient ID,Visit#.x,Date of Test.x,Organism,Organism Group,Ampicillin,Ampicillin_RSI,Breed,Sex (0 = female; 1 = male),Neuter status (0 = castrated; 1 = not castrated),Age,Weight (kg),Color (0 = yellow/dark yellow/amber; 1 = straw; 2 = red/pink; 3 = brown/light & dark brown; 4 = other),Clarity (0 = clear; 1 = opaque/cloudy; 2 = SLhazy; 3 = hazy),USG,PH,Protein,Glucose,Ketones,Creatinine,Bilirubin...19,Hemoprotein,Sediment Vol,Volume,Lipid Layer,WBC (simplified),Pyuria (1 if >/=4),RBC (simplified),Crystals (0 = none 1 = rare; 2 = few; 3 = mod; 4 = many),Unknown,Amorphous,Phosphate,CaOx,Oxalate,Triple Phos,Ca Phos,Bilirubin...35,Struvite,Ca Carbonate,Ammonium biurate,Ammonium Urate,Tyrosine,Uric acid,Cholesterol,Cystine,Starch,Na urate,Urate,Biurate,Hemoglobin,Talcom,Epithelial Cells-Transitional,Epithelial Cells-Squamous,Epithelial Cells-Renal,Epithelial Cells-Caudate,Casts-Hyaline,Casts-Granular,Casts-Waxy,Casts-Cellular,Bacteria quantity,Bac Type,Lipid Droplets,Sperm,Growth (0 = growth),1st Organism Grown,Amount (organism/mL)...64,2nd Organism Grown,Amount (organism/mL)...66,3rd Organism Grown,Amount (organism/mL)...68,Underlying conditions (no = 0; yes = 1),Number of vet visits,Hospitalization (no = 0; yes = 1),Duration of hospitalization (days),U-cath placement (no = 0; yes = 1),Duration of U-cath placement (days),Antimicrobial therapy (no = 0; yes = 1),Duration of therapy (days),Antimicrobial class
479938,2428CQ,42472,Mycoplasma Sp.,Mycoplasma,,,K9-B FRISE,1,0,3.3,6.1,2,1,1.019,7,500,0,0,0,0,250,0,1.5,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,Mycoplasma,1 x 10^4,,,,,1,0,0,0,1,1,1,28,Penicillin
479949,432CW,42940,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-GER SHEP,0,0,12.7,32.6,0,1,1.024,7,0,0,0,0,3,10,0,5,1,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,Staphylococcus Pseudintermedius,>1 x 10^5,Staphylococcus Pseudintermedius (2nd type),1 x 10^3,,,0,2,0,0,0,0,0,0,
479959,2294CQ,42471,Staph intermedius group,Staphylococcus,<=0.25,,K9-MALTESE,1,0,10,7.4,0,1,1.05,7,25,1000,0,0,0,50,0,4.5,1,100,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,0,Staphylococcus Intermedius group,>1 x 10^5,,,,,1,1,0,0,0,0,0,0,
479988,4154CQ,42485,E. coli hemolytic,E. Coli,2,S,K9-PIT BULL TERRIER,0,0,3.3,24,0,2,1.032,8,0,0,0,0,0,0,0,4,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,Hemolytic E. Coli,1 x 10^5,Enterococcus Faecalis,1 x 10^5,,,0,2,0,0,0,0,0,0,
480055,3154CQ,42478,E. coli non-hemolytic,E. Coli,>8,R,K9-AUS CTL,0,0,10.6,21,0,1,1.036,6,25,0,0,0,0,10,0,4,1,100,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,1,0,0,E. Coli,1 x 10^5,E. Coli,1 x 10^3,,,1,0,0,0,0,0,0,0,
480136,3356CQ,42479,E. coli non-hemolytic,E. Coli,8,S,K9-GOLD RET,1,0,5.5,34,4,1,1.011,8,25,0,0,0,0,250,0,5,0,50,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,E. Coli,1 x 10^5,,,,,1,0,0,0,0,0,1,42,Cephalosporin
480190,3633CQ,42480,Staph intermedius group,Staphylococcus,<=0.25,,K9-CHI,0,0,3.3,5.4,3,1,1.025,7,75,0,0,0,1,250,0,2.5,1,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,0,Staphylococcus Intermedius group,1 x 10^5,,,,,0,0,0,0,0,0,1,7,Penicillin
480285,6009CQ,42499,Streptococcus viridans,Streptococcus,,,K9-X/GER SHEP,1,0,10.4,24.7,0,2,1.015,8,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,2,0,0,Proteus Mirabilis,1 x 10^4,E. Coli,1 x 10^4,Pseudomonas sp,1 x 10^4,0,0,1,3,0,0,0,0,
480367,4528CQ,42487,Proteus mirabilis,Proteus,1,,K9-BERNESE,0,0,1.3,49,2,0,1.006,7,150,0,0,0,0,250,0,3,1,50,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,0,0,Proteus Mirabilis,1 x 10^4,,,,,0,1,1,1,0,0,1,7,Diaminopyrimidine
480541,5518CQ,42494,Staphylococcus species,Staphylococcus,>8,,K9-ST BERN,0,0,7.3,48,2,1,1.027,8,150,0,0,0,0,250,0.1,3,1,50,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,1,0,0,Staphylococcus Pseudintermedius,>1 x 10^5,Staphylococcus Intermedius group,>1 x 10^5,Corynebacterium,>1 x 10^5,1,0,1,5,0,0,1,10,Penicillin
480587,5687CQ,42495,E. coli non-hemolytic,E. Coli,2,S,K9-X/AUS CTL/LAB,1,0,14.4,29.3,0,0,1.014,6,25,0,0,0,0,10,0,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,1,0,0,E. Coli,1 x 10^5,,,,,1,2,1,3,0,0,0,0,
480600,6010CQ,42504,Enterobacterales,Enterobacteriaceae,>8,,K9-X/TERRIER,1,0,5.8,7.8,0,1,1.02,8,0,0,0,0,0,250,0.1,2.5,1,100,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,2,0,0,Enteric sp,>1 x 10^5,,,,,0,2,1,11,1,3,0,0,
480719,7099CQ,42506,E. coli hemolytic,E. Coli,2,S,K9-X/ROTT,0,0,4.4,50.6,0,1,1.027,7,25,0,0,0,0,50,0,5,1,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,Hemolytic E. Coli,1 x 10^5,,,,,0,0,1,2,0,0,1,5,Penicillin
480734,6596CQ,42501,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-ROTT,1,0,7.4,56,0,3,1.023,7,150,0,0,0,1,150,0,4,0,3,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,Staphylococcus Pseudintermedius,>1 x 10^5,,,,,1,1,1,10,1,8,0,0,
480757,6773CQ,42502,Proteus vulgaris,Proteus,>8,,K9-C B RET,0,0,6.4,33.8,0,2,1.047,7,25,0,0,0,3,150,0,5,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,Proteus Vulgaris,1 x 10^5,Hemolytic E. Coli,1 x 10^5,,1 x 10^5,1,1,1,35,1,30,0,0,
480850,2464CR,42544,E. coli non-hemolytic,E. Coli,>8,R,K9-X,0,0,8.5,9,0,3,1.011,8,0,0,0,0,0,10,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,E. Coli,>1 x 10^5,,,,,1,1,0,0,0,0,1,14,Penicillin
480907,7336CQ,42507,Enterococcus faecalis,Enterococci,1,,K9-X,0,0,7.1,30,0,2,1.018,8,0,0,0,0,0,0,0,4,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,2,0,0,Enterococcus Faecalis,1 x 10^5,,,,,1,0,0,0,0,0,1,28,Fluoroquinolone
480968,7842CQ,42510,E. coli non-hemolytic,E. Coli,2,S,K9-X/TERRIER,0,0,5,16.5,0,1,1.014,7,0,0,0,0,0,10,0,5,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,E. Coli,1 x 10^5,Pseudomonas Aeruginosa,1 x 10^5,Enterococcus Faecalis,1 x 10^4,1,2,1,7,1,4,0,0,
481029,6309CZ,43234,E. coli non-hemolytic,E. Coli,>8,R,K9-SHIH TZU,1,0,14.9,4.6,0,3,1.022,8,0,0,0,0,0,10,0,5,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,E. Coli,1 x 10^4,Enterococcus Faecium,1 x 10^4,E. Coli (2nd type),1 x 10^3,1,0,0,0,0,0,1,38,Cephalosporin
481429,9495CQ,42525,Pseudomonas aeruginosa,Pseudomonas,>8,,K9-MALAMUTE,0,0,7,54,0,0,1.008,6,0,0,0,0,0,50,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,Pseudomonas Aeruginosa,1 x 10^5,Moraxella sp,1 x 10^3,,,0,1,1,5,0,0,0,0,
481448,9517CQ,42523,Staph intermedius group,Staphylococcus,<=0.25,,K9-YORK TER,0,1,0.3,1.8,0,2,1.032,7,75,0,0,0,0,250,0,2,1,20,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,Staphylococcus Intermedius group,1 x 10^5,,,,,1,1,0,0,0,0,1,24,Penicillin
481490,74172EM,42521,E. coli hemolytic,E. Coli,4,S,K9-X,0,0,12.4,21.5,0,3,1.022,6,75,0,0,0,0,150,0,4.5,0,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,Hemolytic E. Coli,1 x 10^3,,,,,1,1,1,7,0,0,0,0,
481541,74372EM,42548,Salmonella group - B,Salmonella,2,,K9-X,1,0,5.5,24.5,0,2,1.046,7,500,0,0,0,1,10,0,5,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,Salmonella Typhimurium,1 x 10^2,,,,,1,6,1,1,0,0,0,0,
481596,74238EM,42529,Staph intermedius group,Staphylococcus,<=0.25,,K9-MASTIFF,1,1,0.8,56.7,0,0,1.023,5,0,0,0,0,3,250,0.1,4,0,3,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Staphylococcus Intermedius group,1 x 10^4,,,,,1,1,1,8,1,1,0,0,
481598,49CR,42528,E. coli hemolytic,E. Coli,>8,R,K9-GOLD RET,0,0,11.8,24,0,3,1.031,7,0,0,0,0,1,10,0,5,1,50,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,2,2,0,0,Hemolytic E. Coli,>1 x 10^5,,,,,1,0,0,0,0,0,1,14,Sulfonamide/Folic Acid Inhibitor
481628,3488DF,43679,Proteus mirabilis,Proteus,1,,K9-DACH,0,0,8.4,9,0,3,1.017,7,25,0,0,0,0,10,0,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,NSO,1 x 10^3,,,,,0,2,1,9,0,0,1,3,Penicillin & Nitroimidazole
481645,472CR,42530,E. coli hemolytic,E. Coli,4,S,K9-LAB,0,0,4.8,28,0,1,1.04,8,0,0,5,0,1,0,0,4.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Hemolytic E. Coli,>1 x 10^5,Enterococcus sp,>1 x 10^5,,,1,1,1,4,0,0,1,7,Penicillin
481700,9936CR,42605,E. coli hemolytic,E. Coli,2,S,K9-CHI,0,0,1.9,9.1,0,1,1.038,7,0,0,0,0,0,10,0,5,1,50,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,Enterococcus Faecium,1 x 10^5,Hemolytic E. Coli,1 x 10^5,Hemolytic E. Coli (2nd type),1 x 10^3,0,7,0,0,0,0,0,0,
481733,912CR,42548,Enterococcus faecalis,Enterococci,1,,K9-DACH,0,0,4,6.8,0,1,1.015,8,25,0,0,0,0,250,0,5,1,100,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,2,0,0,Proteus Mirabilis,1 x 10^5,Enterococcus Faecalis,1 x 10^5,Staphylococcus Pseudintermedius,1 x 10^4,1,1,1,22,1,14,0,0,
481788,74268EM,42538,E. coli hemolytic,E. Coli,2,S,K9-DACH,0,0,12.5,5.9,0,2,1.025,5,0,0,0,0,0,150,0,3,1,20,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,2,0,0,Hemolytic E. Coli,>1 x 10^5,,,,,1,1,1,7,0,0,0,0,
481958,1192CR,42537,Proteus mirabilis,Proteus,0.5,,K9-X/CHOW,0,0,5.1,25.8,3,1,1.04,7,150,0,0,0,0,150,0.2,2,0,100,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,Proteus Mirabilis,1 x 10^5,,,,,0,0,1,2,0,0,0,0,
482085,4223CR,42558,E. coli hemolytic,E. Coli,>8,R,K9-ROTT,0,1,0.6,33.5,1,3,1.011,8,75,0,0,0,0,250,0,2,0,100,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,Hemolytic E. Coli,3.2 x 10^3,,,,,0,1,1,4,0,0,0,0,
482152,3104CR,42550,Staph intermedius group,Staphylococcus,<=0.25,,K9-CHI,0,0,6.5,6.7,0,1,1.019,8,150,0,0,0,0,250,0,1.5,0,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,2,0,0,Staphylococcus Intermedius group,1 x 10^5,,,,,1,1,0,0,0,0,1,21,Penicillin
482250,3277CR,42551,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-MIN PIN,1,0,4.5,3.7,2,1,1.014,7,500,50,0,0,0,250,0,5,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Staphylococcus Pseudintermedius,3 x 10^2,,,,,1,1,1,7,1,5,0,0,
482264,74393EM,42552,E. coli hemolytic,E. Coli,2,S,K9-LAB,1,1,8,34,0,1,1.013,8,500,0,0,0,0,250,0,5,0,10,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,3,0,Hemolytic E. Coli,1 x 10^5,,,,,0,1,1,3,0,0,0,0,
482426,1667CR,42543,Enterococcus faecalis,Enterococci,1,,K9-FR BULL,0,0,2,12,0,3,1.042,6,75,0,0,0,3,250,0.1,4,1,50,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,Enterococcus Faecalis,>1 x 10^5,Enterococcus Faecium,1 x 10^4,,,1,1,1,5,1,5,0,0,
482454,2353DI,43906,Staphylococcus aur. ss aureus,Staphylococcus,<=0.25,,K9-X/GER SHEP/MALINOIS,1,1,12.2,32,0,1,1.032,8,100,0,0,0,3,150,0,5,1,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2,0,0,Staphylococcus Aureus,1 x 10^5,,,,,0,1,1,17,0,0,0,0,
482611,75112EM,42666,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-BOST TER,0,0,13.8,8.8,0,2,1.039,7,500,0,0,0,0,50,0,4,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,Staphylococcus Pseudintermedius,2 x 10^2,,,,,1,1,0,0,0,0,0,0,
482652,4517CR,42562,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-COCKER,0,0,9.5,13,2,1,1.027,8,500,0,0,0,0,250,0,1,0,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,0,Staphylococcus Pseudintermedius,1 x 10^5,Streptococcus Canis,1 x 10^5,Staphylococcus Pseudintermedius,1 x 10^4,1,0,0,0,0,0,0,0,
482659,4565CR,42562,E. coli non-hemolytic,E. Coli,4,S,K9-E COCKER,0,0,11.5,19.9,0,1,1.031,9,0,0,0,0,0,0,0,5,1,100,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,E. Coli,1 x 10^3,,,,,0,0,0,0,0,0,0,0,
482783,5633CR,42570,Staph intermedius group,Staphylococcus,<=0.25,,K9-GER SHEP,1,1,8.6,39.3,0,3,1.039,7,500,0,5,0,3,150,0,3.5,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,2,0,Staphylococcus Intermedius group,1 x 10^2,,,,,0,1,1,6,0,0,0,0,
482835,5618CR,42569,E. coli hemolytic,E. Coli,>8,R,K9-PIT BULL TERRIER,0,0,10.3,18.6,0,2,1.015,5,500,0,0,0,0,250,0,3.5,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,2,0,0,Hemolytic E. Coli,1 x 10^5,Bacillus,1 x 10^2,,,1,5,1,16,0,0,1,21,Cephalosporin
482999,6740CR,42578,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-X,1,0,7.6,8.3,0,1,1.038,8,75,0,0,0,0,150,0,5,1,100,1,50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,3,1,2,0,0,Staphylococcus Pseudintermedius,1 x 10^5,Pasteurella Canis,1 x 10^3,,,1,1,1,2,1,2,0,0,
483006,74594EM,42580,Micrococcus Sp.,Micrococcus,,,K9-X,0,0,9.6,37,1,2,1.01,5,75,0,0,0,0,150,0,5,0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Micrococcus,1 x 10^2,,,,,1,2,1,2,0,0,1,10,Fluoroquinolone
483059,479407M,42579,Enterococcus faecalis,Enterococci,2,,K9-X/TERRIER/SHIH TZU,0,0,4.6,17.1,0,1,1.034,8,75,0,0,0,0,250,0,3.5,1,100,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3,2,0,0,Staphylococcus Pseudintermedius,1 x 10^5,Enterococcus Faecalis,1 x 10^5,,,1,2,0,0,0,0,0,0,
483064,7536CR,42584,E. coli non-hemolytic,E. Coli,4,S,K9-X,0,1,13.2,9.6,0,2,1.021,6,0,0,0,0,0,10,0,1,1,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,E. Coli,>1 x 10^5,,,,,0,1,0,0,0,0,0,0,
483089,7676CR,42585,E. coli hemolytic,E. Coli,4,S,K9-DOGUE DE BORDEAUX,0,0,3.6,44,0,2,1.025,8,0,0,0,0,0,10,0,5,1,20,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,Hemolytic E. Coli,>1 x 10^5,,,,,0,1,0,0,0,0,0,0,
483306,3341CX,43042,Bacillus,Bacillus,,,K9-COCKER,0,0,12.5,19.8,0,0,1.015,7,150,0,0,0,0,50,0,3.5,1,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,Bacilly,1 x 10^2,,,,,1,1,1,1,0,0,0,0,
483352,8395CR,42591,Klebsiella pneumoniae,Klebsiella,8,,K9-CHI,0,0,4.1,8.2,0,1,1.01,7,0,0,0,0,0,10,0,4,1,50,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,0,0,Klebsiella Pneumoniae,1 x 10^5,Streptococcus Bovis-Equinus Complex,1 x 10^5,Enterococcus Faecalis,1 x 10^3,1,0,0,0,0,0,1,14,Cephalosporin
483356,8366CR,42591,Coagulase Negative Staph Group,Staphylococcus,<=0.25,,K9-BEAGLE,0,0,12.1,13.7,0,2,1.012,7,25,0,0,0,0,10,0,4.5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,Coagulase Negative Staphylococcus,1 x 10^2,,,,,1,3,0,0,0,0,1,24,"Fluoroquinolone, Cephalosporin, Nitroimidazole, Lincomycin & Tetracycline"
483432,8510CR,42592,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-X,0,0,12,36,3,1,1.026,7,150,0,5,0,3,250,0,5,1,10,1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Staphylococcus Pseudintermedius,1 x 10^3,,,,,1,1,0,0,0,0,1,10,Penicillin
483437,8523CR,42592,Enterococcus faecalis,Enterococci,1,,K9-LAB,0,0,6.9,50,0,3,1.031,7,0,0,5,0,0,0,0,5,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,0,Enterococcus Faecalis,>1 x 10^5,,,,,0,0,0,0,0,0,0,0,
483465,8379CR,42591,Proteus mirabilis,Proteus,1,,K9-CV KC SPAN,0,0,11.3,7.4,1,2,1.013,6,0,0,0,0,0,0,0,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Proteus Mirabilis,3.3 x 10^3,,,,,0,3,0,0,0,0,0,0,
483544,4720CT,42733,E. coli non-hemolytic,E. Coli,1,S,K9-X,0,0,8.4,29,0,2,1.008,8,25,0,0,0,0,0,0,5,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,E. Coli,1 x 10^5,,,,,0,0,0,0,0,0,0,0,
483594,74717EM,42599,Pasteurella canis,Pasteurella,<=0.25,,K9-AUS CTL,1,1,0.2,6.8,2,1,1.012,7,75,0,0,0,0,250,0,4,0,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,Pasteurella Canis,1 x 10^5,Mycoplasma,1 x 10^4,,,1,2,1,1,0,0,0,0,
483656,1420CS,42620,Proteus mirabilis,Proteus,1,,K9-X/BASENJI,0,0,15.7,6.5,0,1,1.03,7,75,0,0,0,1,250,0,5,1,100,1,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,2,2,0,0,Proteus Mirabilis,1 x 10^5,,,,,1,3,1,2,0,0,1,7,Nitroimidazole
483723,3140CS,42632,Staph. pseudintermedius,Staphylococcus,<=0.25,,K9-HUSKY,1,0,3.7,32.9,1,2,1.006,7,0,0,0,0,0,0,0,4.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Staphylococcus Pseudintermedius,1 x 10^3,,,,,1,5,1,4,0,0,1,17,Lincomycin & Tetracycline
483983,699CS,42611,E. coli hemolytic,E. Coli,8,S,K9-LAB,1,0,11.1,38.4,0,2,1.017,6,150,0,0,0,0,10,0,5,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,Hemolytic E. Coli,1 x 10^5,,,,,0,1,1,4,0,0,0,0,
484061,1784CS,42620,Enterococcus faecalis,Enterococci,1,,K9-HUSKY,0,1,0.5,13,0,0,1.012,7,0,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Enterococcus Faecalis,6 x 10^2,,,,,1,1,0,0,0,0,1,28,Fluoroquinolone & Penicillin
484124,74874EM,42622,Proteus mirabilis,Proteus,1,,K9-MASTIFF,0,0,5.4,57.6,0,1,1.026,8,150,0,0,0,1,250,0.1,5,0,20,1,100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,Proteus Mirabilis,1 x 10^5,,,,,1,1,1,1,0,0,0,0,
484130,1921CS,42621,Streptococcus canis,Streptococcus,<=0.25,,K9-LAB,0,1,0.4,16.5,0,2,1.027,8,0,0,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Streptococcus Canis,7 x 10^2,,,,,1,1,0,0,0,0,1,77,Fluoroquinolone & Penicillin
484165,2242CS,42625,E. coli non-hemolytic,E. Coli,4,S,K9-BULLDOG,0,0,10.3,45.4,0,2,1.024,8,0,0,0,0,0,50,0,5,1,10,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,E. Coli,>1 x 10^5,,,,,0,1,0,0,0,0,1,10,Cephalosporin
